game_order,event,site,Year,round,white,black,result,white_elo,black_elo,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,Index,White Player's Full Name,White Player's Country,Black player's Nationality.Country,Black player's Nationality.Short name
24,"World Championship 33th-KK3","London/Leningrad",1986,24,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2705,"","","draw",,"draw",,0,"E16",2210,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
1,"World Championship 34th-KK4","Sevilla",1987,1,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D79",2163,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
3,"World Championship 34th-KK4","Sevilla",1987,3,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D79",2165,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
6,"World Championship 34th-KK4","Sevilla",1987,6,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"A25",2168,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
7,"World Championship 34th-KK4","Sevilla",1987,7,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D87",2169,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
9,"World Championship 34th-KK4","Sevilla",1987,9,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D88",2171,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
10,"World Championship 34th-KK4","Sevilla",1987,10,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"B17",2172,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
12,"World Championship 34th-KK4","Sevilla",1987,12,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"D31",2174,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
13,"World Championship 34th-KK4","Sevilla",1987,13,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D85",2175,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
14,"World Championship 34th-KK4","Sevilla",1987,14,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"B17",2176,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
15,"World Championship 34th-KK4","Sevilla",1987,15,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D97",2177,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
17,"World Championship 34th-KK4","Sevilla",1987,17,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"E97",2179,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
18,"World Championship 34th-KK4","Sevilla",1987,18,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"D58",2180,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
19,"World Championship 34th-KK4","Sevilla",1987,19,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D58",2181,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
20,"World Championship 34th-KK4","Sevilla",1987,20,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"D53",2182,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
21,"World Championship 34th-KK4","Sevilla",1987,21,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2700,2740,"","","draw",,"draw",,0,"D97",2183,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
22,"World Championship 34th-KK4","Sevilla",1987,22,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2740,2700,"","","draw",,"draw",,0,"D37",2184,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
1,"World Championship 35th-KK5","Lyon/New York",1990,1,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E81",2139,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
3,"World Championship 35th-KK5","Lyon/New York",1990,3,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E92",2141,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
4,"World Championship 35th-KK5","Lyon/New York",1990,4,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C92",2142,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
5,"World Championship 35th-KK5","Lyon/New York",1990,5,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E94",2143,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
6,"World Championship 35th-KK5","Lyon/New York",1990,6,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C92",2144,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
8,"World Championship 35th-KK5","Lyon/New York",1990,8,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C92",2146,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
9,"World Championship 35th-KK5","Lyon/New York",1990,9,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"D85",2147,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
10,"World Championship 35th-KK5","Lyon/New York",1990,10,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C43",2148,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
11,"World Championship 35th-KK5","Lyon/New York",1990,11,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E92",2149,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
12,"World Championship 35th-KK5","Lyon/New York",1990,12,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C92",2150,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
13,"World Championship 35th-KK5","Lyon/New York",1990,13,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"D85",2151,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
14,"World Championship 35th-KK5","Lyon/New York",1990,14,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C45",2152,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
15,"World Championship 35th-KK5","Lyon/New York",1990,15,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"D85",2153,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
19,"World Championship 35th-KK5","Lyon/New York",1990,19,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E92",2157,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
21,"World Championship 35th-KK5","Lyon/New York",1990,21,"Karpov, Anatoly","Kasparov, Gary","1/2-1/2",2730,2800,"","","draw",,"draw",,0,"E87",2159,"Karpov, Anatoly","Russia","Russia","Kasparov, Gary"
22,"World Championship 35th-KK5","Lyon/New York",1990,22,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"C92",2160,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
24,"World Championship 35th-KK5","Lyon/New York",1990,24,"Kasparov, Gary","Karpov, Anatoly","1/2-1/2",2800,2730,"","","draw",,"draw",,0,"A17",2162,"Kasparov, Gary","Russia","Russia","Karpov, Anatoly"
3,"FIDE-Wch","Elista",1996,3,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"E15",2064,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
5,"FIDE-Wch","Elista",1996,5,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"D97",2066,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
11,"FIDE-Wch","Elista",1996,11,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"D45",2072,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
13,"FIDE-Wch","Elista",1996,13,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"E15",2074,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
15,"FIDE-Wch","Elista",1996,15,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"A70",2076,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
17,"FIDE-Wch","Elista",1996,17,"Karpov, Anatoly","Kamsky, Gata","1/2-1/2",2770,2735,"","","draw",,"draw",,0,"A13",2078,"Karpov, Anatoly","Russia","Russia","Kamsky, Gata"
120,"FIDE-Wch k.o.","Groningen",1997,2,"Nenashev, Alexander","Dreev, Alexey","1/2-1/2",2585,2640,"","","draw",,"draw",,0,"D48",1850,"Nenashev, Alexander","Russia","Russia","Dreev, Alexey"
211,"FIDE-Wch k.o.","Groningen",1997,3,"Epishin, Vladimir","Svidler, Peter","1/2-1/2",2570,2660,"","","draw",,"draw",,0,"D97",1941,"Epishin, Vladimir","Russia","Russia","Svidler, Peter"
246,"FIDE-Wch k.o.","Groningen",1997,4,"Zvjaginsev, Vadim","Dreev, Alexey","1/2-1/2",2635,2640,"","","draw",,"draw",,0,"D45",1976,"Zvjaginsev, Vadim","Russia","Russia","Dreev, Alexey"
240,"FIDE-Wch k.o.","Groningen",1997,4,"Dreev, Alexey","Zvjaginsev, Vadim","1/2-1/2",2640,2635,"","","draw",,"draw",,0,"E33",1970,"Dreev, Alexey","Russia","Russia","Zvjaginsev, Vadim"
20,"FIDE-Wch k.o.","Las Vegas",1999,1,"Kobalija, Mihail","De Firmian, Nick E","1/2-1/2",2573,2598,"","","draw",,"draw",,0,"B90",1447,"Kobalija, Mihail","Russia","Russia","De Firmian, Nick E"
104,"FIDE-Wch k.o.","Las Vegas",1999,2,"Tiviakov, Sergei","Kramnik, Vladimir","1/2-1/2",2611,2760,"","","draw",,"draw",,0,"C43",1531,"Tiviakov, Sergei","Russia","Russia","Kramnik, Vladimir"
204,"FIDE-Wch k.o.","Las Vegas",1999,3,"Rublevsky, Sergei","Dreev, Alexey","1/2-1/2",2660,2679,"","","draw",,"draw",,0,"B18",1631,"Rublevsky, Sergei","Russia","Russia","Dreev, Alexey"
200,"FIDE-Wch k.o.","Las Vegas",1999,3,"Bareev, Evgeny","Akopian, Vladimir","1/2-1/2",2698,2646,"","","draw",,"draw",,0,"D46",1627,"Bareev, Evgeny","Russia","Russia","Akopian, Vladimir"
199,"FIDE-Wch k.o. g/25+10","Las Vegas",1999,3,"Bareev, Evgeny","Akopian, Vladimir","1/2-1/2",2698,2646,"","","draw",,"draw",,0,"D43",1626,"Bareev, Evgeny","Russia","Russia","Akopian, Vladimir"
299,"FIDE-Wch k.o.","Las Vegas",1999,7,"Khalifman, Alexander","Akopian, Vladimir","1/2-1/2",2628,2646,"","","draw",,"draw",,0,"E38",1726,"Khalifman, Alexander","Russia","Russia","Akopian, Vladimir"
303,"FIDE-Wch k.o.","Las Vegas",1999,8,"Khalifman, Alexander","Akopian, Vladimir","1/2-1/2",2628,2646,"","","draw",,"draw",,0,"A77",1730,"Khalifman, Alexander","Russia","Russia","Akopian, Vladimir"
29,"FIDE WCh KO","New Delhi ITA",2000,1,"Rustemov,A","Tregubov,P","1/2-1/2",2534,2620,"","","draw",,"draw",,0,"A59",1111,"Rustemov, Alexander","Russia","Russia","Tregubov,P"
1,"Braingames WCC","London ENG",2000,1,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"C67",1068,"Kasparov, Garry","Russia","Russia","Kramnik,V"
1,"FIDE WCh KO","New Delhi ITA",2000,1,"Bezgodov,A","Gulko,B","1/2-1/2",2557,2643,"","","draw",,"draw",,0,"B52",1083,"Bezgodov, Alexei","Russia","Russia","Gulko,B"
61,"FIDE WCh KO","New Delhi IND",2000,1,"Tregubov,P","Rustemov,A","1/2-1/2",2620,2534,"","","draw",,"draw",,0,"D37",1143,"Tregubov, Pavel","Russia","Russia","Rustemov,A"
115,"FIDE WCh KO","New Delhi IND",2000,1,"Tregubov,P","Rustemov,A","1/2-1/2",2620,2534,"","","draw",,"draw",,0,"D37",1197,"Tregubov, Pavel","Russia","Russia","Rustemov,A"
97,"FIDE WCh KO","New Delhi IND",2000,1,"Rustemov,A","Tregubov,P","1/2-1/2",2534,2620,"","","draw",,"draw",,0,"A43",1179,"Rustemov, Alexander","Russia","Russia","Tregubov,P"
117,"FIDE WCh KO","New Delhi IND",2000,2,"Rustemov,A","Tregubov,P","1/2-1/2",2534,2620,"","","draw",,"draw",,0,"D37",1199,"Rustemov, Alexander","Russia","Russia","Tregubov,P"
99,"FIDE WCh KO","New Delhi IND",2000,2,"Volkov,S","Sakaev,K","1/2-1/2",2554,2627,"","","draw",,"draw",,0,"E46",1181,"Volkov, Sergey","Russia","Russia","Sakaev,K"
138,"FIDE WCh KO","New Delhi IND",2000,2,"Malakhov,V","Dreev,A","1/2-1/2",2605,2676,"","","draw",,"draw",,0,"B10",1220,"Malakhov, Vladimir","Russia","Russia","Dreev,A"
160,"FIDE WCh KO","New Delhi IND",2000,2,"Dreev,A","Malakhov,V","1/2-1/2",2676,2605,"","","draw",,"draw",,0,"D37",1242,"Dreev, Alexey","Russia","Russia","Malakhov,V"
3,"Braingames WCC","London ENG",2000,3,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"C67",1070,"Kasparov, Garry","Russia","Russia","Kramnik,V"
4,"Braingames WCC","London ENG",2000,4,"Kramnik,V","Kasparov,G","1/2-1/2",2770,2849,"","","draw",,"draw",,0,"D27",1071,"Kramnik, Vladimir","Russia","Russia","Kasparov,G"
290,"FIDE WCh KO","New Delhi IND",2000,4,"Bareev,E","Gulko,B","1/2-1/2",2702,2643,"","","draw",,"draw",,0,"E39",1372,"Bareev, Evgeny","Russia","Russia","Gulko,B"
296,"FIDE WCh KO","New Delhi IND",2000,4,"Morozevich,A","Tkachiev,V","1/2-1/2",2756,2657,"","","draw",,"draw",,0,"B01",1378,"Morozevich, Alexander","Russia","Russia","Tkachiev,V"
5,"Braingames WCC","London ENG",2000,5,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"A34",1072,"Kasparov, Garry","Russia","Russia","Kramnik,V"
318,"FIDE WCh KO","New Delhi IND",2000,5,"Grischuk,A","Tkachiev,V","1/2-1/2",2606,2657,"","","draw",,"draw",,0,"C88",1400,"Grischuk, Alexander","Russia","Russia","Tkachiev,V"
6,"Braingames WCC","London ENG",2000,6,"Kramnik,V","Kasparov,G","1/2-1/2",2770,2849,"","","draw",,"draw",,0,"D27",1073,"Kramnik, Vladimir","Russia","Russia","Kasparov,G"
7,"Braingames WCC","London ENG",2000,7,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"A32",1074,"Kasparov, Garry","Russia","Russia","Kramnik,V"
8,"Braingames WCC","London ENG",2000,8,"Kramnik,V","Kasparov,G","1/2-1/2",2770,2849,"","","draw",,"draw",,0,"E32",1075,"Kramnik, Vladimir","Russia","Russia","Kasparov,G"
9,"Braingames WCC","London ENG",2000,9,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"C67",1076,"Kasparov, Garry","Russia","Russia","Kramnik,V"
11,"Braingames WCC","London ENG",2000,11,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"C78",1078,"Kasparov, Garry","Russia","Russia","Kramnik,V"
12,"Braingames WCC","London ENG",2000,12,"Kramnik,V","Kasparov,G","1/2-1/2",2770,2849,"","","draw",,"draw",,0,"E55",1079,"Kramnik, Vladimir","Russia","Russia","Kasparov,G"
13,"Braingames WCC","London ENG",2000,13,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"C67",1080,"Kasparov, Garry","Russia","Russia","Kramnik,V"
14,"Braingames WCC","London ENG",2000,14,"Kramnik,V","Kasparov,G","1/2-1/2",2770,2849,"","","draw",,"draw",,0,"A30",1081,"Kramnik, Vladimir","Russia","Russia","Kasparov,G"
15,"Braingames WCC","London ENG",2000,15,"Kasparov,G","Kramnik,V","1/2-1/2",2849,2770,"","","draw",,"draw",,0,"E05",1082,"Kasparov, Garry","Russia","Russia","Kramnik,V"
10,"FIDE WCh KO","Moscow RUS",2001,1,"Kobalija,M","Aseev,K","1/2-1/2",2603,2591,"","","draw",,"draw",,0,"C54",659,"Kobalija, Mihail","Russia","Russia","Aseev,K"
247,"FIDE WCh KO","Moscow RUS",2001,2,"Grischuk,A","Motylev,A","1/2-1/2",2666,2641,"","","draw",,"draw",,0,"C42",896,"Grischuk, Alexander","Russia","Russia","Motylev,A"
340,"FIDE WCh KO","Moscow RUS",2001,3,"Pigusov,E","Dreev,A","1/2-1/2",2613,2676,"","","draw",,"draw",,0,"D43",989,"Pigusov, Evgenij","Russia","Russia","Dreev,A"
99,"FIDE WCh KO","Tripoli LBA",2004,1,"Dolmatov,S","Moiseenko,A","1/2-1/2",2573,2631,"","","draw",,"draw",,0,"B32",326,"Dolmatov, Sergey","Russia","Russia","Moiseenko,A"
41,"FIDE WCh KO","Tripoli LBA",2004,1,"Kobalia,M","Karjakin,Sergey","1/2-1/2",2630,2580,"","","draw",,"draw",,0,"C55",268,"Kobalia, Mikhail","Russia","Russia","Karjakin,Sergey"
318,"FIDE WCh KO","Tripoli LBA",2004,3,"Dreev,A","Sakaev,K","1/2-1/2",2689,2665,"","","draw",,"draw",,0,"D80",545,"Dreev, Alexey","Russia","Russia","Sakaev,K"
312,"FIDE WCh KO","Tripoli LBA",2004,3,"Grischuk,A","Filippov,Va","1/2-1/2",2719,2639,"","","draw",,"draw",,0,"B31",539,"Grischuk, Alexander","Russia","Russia","Filippov,Va"
328,"FIDE WCh KO","Tripoli LBA",2004,3,"Grischuk,A","Filippov,Va","1/2-1/2",2719,2639,"","","draw",,"draw",,0,"D52",555,"Grischuk, Alexander","Russia","Russia","Filippov,Va"
330,"FIDE WCh KO","Tripoli LBA",2004,3,"Sakaev,K","Dreev,A","1/2-1/2",2665,2689,"","","draw",,"draw",,0,"D36",557,"Sakaev, Konstantin","Russia","Russia","Dreev,A"
336,"FIDE WCh KO","Tripoli LBA",2004,3,"Dreev,A","Sakaev,K","1/2-1/2",2689,2665,"","","draw",,"draw",,0,"D80",563,"Dreev, Alexey","Russia","Russia","Sakaev,K"
302,"FIDE WCh KO","Tripoli LBA",2004,3,"Sakaev,K","Dreev,A","1/2-1/2",2665,2689,"","","draw",,"draw",,0,"D35",529,"Sakaev, Konstantin","Russia","Russia","Dreev,A"
1,"WCh","Mexico City MEX",2007,1,"Kramnik,V","Svidler,P","1/2-1/2",2769,2735,"","","draw",,"draw",,0,"D43",100,"Kramnik, Vladimir","Russia","Russia","Svidler,P"
13,"WCh","Mexico City MEX",2007,4,"Kramnik,V","Grischuk,A","1/2-1/2",2769,2726,"","","draw",,"draw",,0,"E06",112,"Kramnik, Vladimir","Russia","Russia","Grischuk,A"
21,"WCh","Mexico City MEX",2007,6,"Grischuk,A","Svidler,P","1/2-1/2",2726,2735,"","","draw",,"draw",,0,"D43",120,"Grischuk, Alexander","Russia","Russia","Svidler,P"
29,"WCh","Mexico City MEX",2007,8,"Svidler,P","Kramnik,V","1/2-1/2",2735,2769,"","","draw",,"draw",,0,"C42",128,"Svidler, Peter","Russia","Russia","Kramnik,V"
37,"WCh","Mexico City MEX",2007,10,"Svidler,P","Morozevich,A","1/2-1/2",2735,2758,"","","draw",,"draw",,0,"B17",136,"Svidler, Peter","Russia","Russia","Morozevich,A"
41,"WCh","Mexico City MEX",2007,11,"Grischuk,A","Kramnik,V","1/2-1/2",2726,2769,"","","draw",,"draw",,0,"C43",140,"Grischuk, Alexander","Russia","Russia","Kramnik,V"
4,"World Championship 28th","Reykjavik",1972,4,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"B88",2336,"Fischer, Robert","United States","Russia","Spassky, Boris V"
12,"World Championship 28th","Reykjavik",1972,12,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"D66",2344,"Fischer, Robert","United States","Russia","Spassky, Boris V"
14,"World Championship 28th","Reykjavik",1972,14,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"D37",2346,"Fischer, Robert","United States","Russia","Spassky, Boris V"
16,"World Championship 28th","Reykjavik",1972,16,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"C69",2348,"Fischer, Robert","United States","Russia","Spassky, Boris V"
18,"World Championship 28th","Reykjavik",1972,18,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"B69",2350,"Fischer, Robert","United States","Russia","Spassky, Boris V"
20,"World Championship 28th","Reykjavik",1972,20,"Fischer, Robert James","Spassky, Boris V","1/2-1/2",2785,2660,"","","draw",,"draw",,0,"B68",2352,"Fischer, Robert","United States","Russia","Spassky, Boris V"
1,"World Championship 29th","Baguio City",1978,1,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"D58",2301,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
3,"World Championship 29th","Baguio City",1978,3,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"E42",2303,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
5,"World Championship 29th","Baguio City",1978,5,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"E42",2305,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
7,"World Championship 29th","Baguio City",1978,7,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"E47",2307,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
9,"World Championship 29th","Baguio City",1978,9,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"D37",2309,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
15,"World Championship 29th","Baguio City",1978,15,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"E05",2315,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
19,"World Championship 29th","Baguio City",1978,19,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"E06",2319,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
23,"World Championship 29th","Baguio City",1978,23,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"D37",2323,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
25,"World Championship 29th","Baguio City",1978,25,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2665,2725,"","","draw",,"draw",,0,"A22",2325,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
3,"World Championship 30th","Merano",1981,3,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2695,2700,"","","draw",,"draw",,0,"D58",2285,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
5,"World Championship 30th","Merano",1981,5,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2695,2700,"","","draw",,"draw",,0,"D53",2287,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
11,"World Championship 30th","Merano",1981,11,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2695,2700,"","","draw",,"draw",,0,"D37",2293,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
15,"World Championship 30th","Merano",1981,15,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2695,2700,"","","draw",,"draw",,0,"A29",2297,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
17,"World Championship 30th","Merano",1981,17,"Kortschnoj, Viktor","Karpov, Anatoly","1/2-1/2",2695,2700,"","","draw",,"draw",,0,"D53",2299,"Kortschnoj, Viktor","Switzerland","Russia","Karpov, Anatoly"
